"HealthTopic","Population","Distribution","Unit","Time","RegionCode","RegionName","CategoryIndex","Category","Value"
"Rubella","All cases - Data quality","Distribution by gender","%","2008-08","UK","United Kingdom",1,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2008-08","UK","United Kingdom",2,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2008-09","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2008-09","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2008-10","UK","United Kingdom",1,"Female",100.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2008-10","UK","United Kingdom",2,"Male",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2008-11","UK","United Kingdom",1,"Female",75.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2008-11","UK","United Kingdom",2,"Male",25.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2008-11","UK","United Kingdom",3,"Unknown",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2008-12","UK","United Kingdom",1,"Male",100.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2008-12","UK","United Kingdom",2,"Female",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2009-01","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2009-01","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2009-02","UK","United Kingdom",1,"Male",100.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2009-02","UK","United Kingdom",2,"Female",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2009-03","UK","United Kingdom",1,"Male",50.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2009-03","UK","United Kingdom",2,"Female",50.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2009-04","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2009-04","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2009-05","UK","United Kingdom",1,"Female",50.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2009-05","UK","United Kingdom",2,"Male",50.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2009-05","UK","United Kingdom",3,"Unknown",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2009-06","UK","United Kingdom",1,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2009-06","UK","United Kingdom",2,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2009-07","UK","United Kingdom",1,"Female",50.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2009-07","UK","United Kingdom",2,"Male",50.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2009-08","UK","United Kingdom",1,"Female",100.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2009-08","UK","United Kingdom",2,"Male",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2009-09","UK","United Kingdom",1,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2009-09","UK","United Kingdom",2,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2009-10","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2009-10","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2009-11","UK","United Kingdom",1,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2009-11","UK","United Kingdom",2,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2009-12","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2009-12","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2010-01","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2010-01","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2010-02","UK","United Kingdom",1,"Male",100.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2010-02","UK","United Kingdom",2,"Female",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2010-03","UK","United Kingdom",1,"Female",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2010-03","UK","United Kingdom",2,"Male",100.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2010-03","UK","United Kingdom",3,"Unknown",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2010-04","UK","United Kingdom",1,"Female",66.666666660
"Rubella","All cases - Data quality","Distribution by gender","%","2010-04","UK","United Kingdom",2,"Male",33.333333330
"Rubella","All cases - Data quality","Distribution by gender","%","2010-05","UK","United Kingdom",1,"Female",33.333333330
"Rubella","All cases - Data quality","Distribution by gender","%","2010-05","UK","United Kingdom",2,"Male",33.333333330
"Rubella","All cases - Data quality","Distribution by gender","%","2010-05","UK","United Kingdom",3,"Unknown",33.333333330
"Rubella","All cases - Data quality","Distribution by gender","%","2010-06","UK","United Kingdom",1,"Female",50.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2010-06","UK","United Kingdom",2,"Male",50.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2010-06","UK","United Kingdom",3,"Unknown",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2010-07","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2010-07","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2010-08","UK","United Kingdom",1,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2010-08","UK","United Kingdom",2,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2010-09","UK","United Kingdom",1,"Female",100.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2010-09","UK","United Kingdom",2,"Male",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2010-10","UK","United Kingdom",1,"Male",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2010-10","UK","United Kingdom",2,"Female",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2010-10","UK","United Kingdom",3,"Unknown",100.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2010-11","UK","United Kingdom",1,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2010-11","UK","United Kingdom",2,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2010-12","UK","United Kingdom",1,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2010-12","UK","United Kingdom",2,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2010-12","UK","United Kingdom",3,"Unknown",-
"Rubella","All cases - Data quality","Distribution by gender","%","2011-01","UK","United Kingdom",1,"Female",100.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2011-01","UK","United Kingdom",2,"Male",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2011-02","UK","United Kingdom",1,"Female",100.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2011-02","UK","United Kingdom",2,"Male",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2011-03","UK","United Kingdom",1,"Male",100.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2011-03","UK","United Kingdom",2,"Female",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2011-04","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2011-04","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2011-05","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2011-05","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2011-05","UK","United Kingdom",3,"Unknown",-
"Rubella","All cases - Data quality","Distribution by gender","%","2011-06","UK","United Kingdom",1,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2011-06","UK","United Kingdom",2,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2011-06","UK","United Kingdom",3,"Unknown",-
"Rubella","All cases - Data quality","Distribution by gender","%","2011-07","UK","United Kingdom",1,"Male",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2011-07","UK","United Kingdom",2,"Female",100.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2011-08","UK","United Kingdom",1,"Male",50.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2011-08","UK","United Kingdom",2,"Female",50.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2011-08","UK","United Kingdom",3,"Unknown",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2011-09","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2011-09","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2011-10","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2011-10","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2011-11","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2011-11","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2011-12","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2011-12","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2012-01","UK","United Kingdom",1,"Male",66.666666660
"Rubella","All cases - Data quality","Distribution by gender","%","2012-01","UK","United Kingdom",2,"Female",33.333333330
"Rubella","All cases - Data quality","Distribution by gender","%","2012-02","UK","United Kingdom",1,"Male",84.210526310
"Rubella","All cases - Data quality","Distribution by gender","%","2012-02","UK","United Kingdom",2,"Female",15.789473680
"Rubella","All cases - Data quality","Distribution by gender","%","2012-03","UK","United Kingdom",1,"Male",58.823529410
"Rubella","All cases - Data quality","Distribution by gender","%","2012-03","UK","United Kingdom",2,"Female",41.176470580
"Rubella","All cases - Data quality","Distribution by gender","%","2012-04","UK","United Kingdom",1,"Male",30.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2012-04","UK","United Kingdom",2,"Female",70.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2012-05","UK","United Kingdom",1,"Male",14.285714280
"Rubella","All cases - Data quality","Distribution by gender","%","2012-05","UK","United Kingdom",2,"Female",85.714285710
"Rubella","All cases - Data quality","Distribution by gender","%","2012-06","UK","United Kingdom",1,"Male",80.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2012-06","UK","United Kingdom",2,"Female",20.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2012-06","UK","United Kingdom",3,"Unknown",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2012-07","UK","United Kingdom",1,"Female",100.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2012-07","UK","United Kingdom",2,"Male",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2012-08","UK","United Kingdom",1,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2012-08","UK","United Kingdom",2,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2012-09","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2012-09","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2012-10","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2012-10","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2012-11","UK","United Kingdom",1,"Male",100.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2012-11","UK","United Kingdom",2,"Female",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2012-12","UK","United Kingdom",1,"Male",50.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2012-12","UK","United Kingdom",2,"Female",50.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2013-01","UK","United Kingdom",1,"Female",100.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2013-01","UK","United Kingdom",2,"Male",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2013-02","UK","United Kingdom",1,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2013-02","UK","United Kingdom",2,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2013-03","UK","United Kingdom",1,"Female",33.333333330
"Rubella","All cases - Data quality","Distribution by gender","%","2013-03","UK","United Kingdom",2,"Male",66.666666660
"Rubella","All cases - Data quality","Distribution by gender","%","2013-04","UK","United Kingdom",1,"Male",100.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2013-04","UK","United Kingdom",2,"Female",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2013-05","UK","United Kingdom",1,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2013-05","UK","United Kingdom",2,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2013-06","UK","United Kingdom",1,"Male",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2013-06","UK","United Kingdom",2,"Female",100.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2013-06","UK","United Kingdom",3,"Unknown",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2013-07","UK","United Kingdom",1,"Female",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2013-07","UK","United Kingdom",2,"Male",100.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2013-07","UK","United Kingdom",3,"Unknown",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2013-08","UK","United Kingdom",1,"Female",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2013-08","UK","United Kingdom",2,"Male",100.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2013-09","UK","United Kingdom",1,"Female",100.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2013-09","UK","United Kingdom",2,"Male",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2013-10","UK","United Kingdom",1,"Female",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2013-10","UK","United Kingdom",2,"Male",100.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2013-11","UK","United Kingdom",1,"Male",100.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2013-11","UK","United Kingdom",2,"Female",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2013-12","UK","United Kingdom",1,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2013-12","UK","United Kingdom",2,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2014-01","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2014-01","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2014-02","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2014-02","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2014-03","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2014-03","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2014-04","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2014-04","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2014-05","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2014-05","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2014-06","UK","United Kingdom",1,"Male",100.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2014-06","UK","United Kingdom",2,"Female",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2014-07","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2014-07","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2014-08","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2014-08","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2014-09","UK","United Kingdom",1,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2014-09","UK","United Kingdom",2,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2014-10","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2014-10","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2014-11","UK","United Kingdom",1,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2014-11","UK","United Kingdom",2,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2014-12","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2014-12","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2015-01","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2015-01","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2015-02","UK","United Kingdom",1,"Male",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2015-02","UK","United Kingdom",2,"Female",100.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2015-03","UK","United Kingdom",1,"Male",33.333333330
"Rubella","All cases - Data quality","Distribution by gender","%","2015-03","UK","United Kingdom",2,"Female",66.666666660
"Rubella","All cases - Data quality","Distribution by gender","%","2015-04","UK","United Kingdom",1,"Male",100.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2015-04","UK","United Kingdom",2,"Female",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2015-05","UK","United Kingdom",1,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2015-05","UK","United Kingdom",2,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2015-05","UK","United Kingdom",3,"Unknown",-
"Rubella","All cases - Data quality","Distribution by gender","%","2015-06","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2015-06","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2015-07","UK","United Kingdom",1,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2015-07","UK","United Kingdom",2,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2015-08","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2015-08","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2015-09","UK","United Kingdom",1,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2015-09","UK","United Kingdom",2,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2015-10","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2015-10","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2015-11","UK","United Kingdom",1,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2015-11","UK","United Kingdom",2,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2015-12","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2015-12","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2016-01","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2016-01","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2016-02","UK","United Kingdom",1,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2016-02","UK","United Kingdom",2,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2016-03","UK","United Kingdom",1,"Male",100.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2016-03","UK","United Kingdom",2,"Female",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2016-04","UK","United Kingdom",1,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2016-04","UK","United Kingdom",2,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2016-05","UK","United Kingdom",1,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2016-05","UK","United Kingdom",2,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2016-06","UK","United Kingdom",1,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2016-06","UK","United Kingdom",2,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2016-07","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2016-07","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2016-08","UK","United Kingdom",1,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2016-08","UK","United Kingdom",2,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2016-09","UK","United Kingdom",1,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2016-09","UK","United Kingdom",2,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2016-10","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2016-10","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2016-11","UK","United Kingdom",1,"Female",100.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2016-11","UK","United Kingdom",2,"Male",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2016-12","UK","United Kingdom",1,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2016-12","UK","United Kingdom",2,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2017-01","UK","United Kingdom",1,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2017-01","UK","United Kingdom",2,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2017-02","UK","United Kingdom",1,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2017-02","UK","United Kingdom",2,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2017-03","UK","United Kingdom",1,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2017-03","UK","United Kingdom",2,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2017-03","UK","United Kingdom",3,"Unknown",-
"Rubella","All cases - Data quality","Distribution by gender","%","2017-04","UK","United Kingdom",1,"Male",100.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2017-04","UK","United Kingdom",2,"Female",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2017-05","UK","United Kingdom",1,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2017-05","UK","United Kingdom",2,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2017-06","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2017-06","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2017-07","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2017-07","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2017-07","UK","United Kingdom",3,"Unknown",-
"Rubella","All cases - Data quality","Distribution by gender","%","2017-08","UK","United Kingdom",1,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2017-08","UK","United Kingdom",2,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2017-09","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2017-09","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2017-10","UK","United Kingdom",1,"Female",100.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2017-10","UK","United Kingdom",2,"Male",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2017-11","UK","United Kingdom",1,"Male",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2017-11","UK","United Kingdom",2,"Female",100.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2017-12","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2017-12","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2018-01","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2018-01","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2018-02","UK","United Kingdom",1,"Female",100.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2018-02","UK","United Kingdom",2,"Male",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2018-03","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2018-03","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2018-04","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2018-04","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2018-05","UK","United Kingdom",1,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2018-05","UK","United Kingdom",2,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2018-06","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2018-06","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2018-06","UK","United Kingdom",3,"Unknown",-
"Rubella","All cases - Data quality","Distribution by gender","%","2018-07","UK","United Kingdom",1,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2018-07","UK","United Kingdom",2,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2018-08","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2018-08","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2018-09","UK","United Kingdom",1,"Male",100.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2018-09","UK","United Kingdom",2,"Female",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2018-10","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2018-10","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2018-11","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2018-11","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2018-12","UK","United Kingdom",1,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2018-12","UK","United Kingdom",2,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2019-01","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2019-01","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2019-02","UK","United Kingdom",1,"Female",100.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2019-02","UK","United Kingdom",2,"Male",0.000000000
"Rubella","All cases - Data quality","Distribution by gender","%","2019-03","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2019-03","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2019-04","UK","United Kingdom",1,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2019-04","UK","United Kingdom",2,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2019-05","UK","United Kingdom",1,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2019-05","UK","United Kingdom",2,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2019-06","UK","United Kingdom",1,"Female",-
"Rubella","All cases - Data quality","Distribution by gender","%","2019-06","UK","United Kingdom",2,"Male",-
"Rubella","All cases - Data quality","Distribution by gender","%","2019-07","UK","United Kingdom",1,"Female",-
