"HealthTopic","Population","Distribution","Unit","Time","RegionCode","RegionName","CategoryIndex","Category","Value"
"Measles","All cases - Data quality","Distribution by outcome","%","2002-06","UK","United Kingdom",2,"Unknown",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2002-07","UK","United Kingdom",1,"Alive",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2002-07","UK","United Kingdom",2,"Unknown",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2002-08","UK","United Kingdom",1,"Alive",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2002-08","UK","United Kingdom",2,"Unknown",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2002-09","UK","United Kingdom",1,"Alive",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2002-09","UK","United Kingdom",2,"Unknown",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2002-10","UK","United Kingdom",1,"Alive",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2002-10","UK","United Kingdom",2,"Unknown",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2002-11","UK","United Kingdom",1,"Alive",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2002-11","UK","United Kingdom",2,"Unknown",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2002-12","UK","United Kingdom",1,"Alive",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2002-12","UK","United Kingdom",2,"Unknown",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2003-01","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2003-01","UK","United Kingdom",2,"Dead",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2003-01","UK","United Kingdom",3,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2003-02","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2003-02","UK","United Kingdom",2,"Dead",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2003-02","UK","United Kingdom",3,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2003-03","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2003-03","UK","United Kingdom",2,"Dead",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2003-03","UK","United Kingdom",3,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2003-04","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2003-04","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2003-05","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2003-05","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2003-06","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2003-06","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2003-07","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2003-07","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2003-08","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2003-08","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2003-09","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2003-09","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2003-10","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2003-10","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2003-11","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2003-11","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2003-12","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2003-12","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2004-01","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2004-01","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2004-02","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2004-02","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2004-03","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2004-03","UK","United Kingdom",2,"Dead",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2004-03","UK","United Kingdom",3,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2004-04","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2004-04","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2004-05","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2004-05","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2004-06","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2004-06","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2004-07","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2004-07","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2004-08","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2004-08","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2004-09","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2004-09","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2004-10","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2004-10","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2004-11","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2004-11","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2004-12","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2004-12","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2005-01","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2005-01","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2005-02","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2005-02","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2005-03","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2005-03","UK","United Kingdom",2,"Dead",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2005-03","UK","United Kingdom",3,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2005-04","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2005-04","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2005-05","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2005-05","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2005-06","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2005-06","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2005-07","UK","United Kingdom",1,"Alive",-
"Measles","All cases - Data quality","Distribution by outcome","%","2005-07","UK","United Kingdom",2,"Unknown",-
"Measles","All cases - Data quality","Distribution by outcome","%","2005-08","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2005-08","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2005-09","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2005-09","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2005-10","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2005-10","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2005-11","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2005-11","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2005-12","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2005-12","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2006-01","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2006-01","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2006-02","UK","United Kingdom",1,"Alive",98.305084740
"Measles","All cases - Data quality","Distribution by outcome","%","2006-02","UK","United Kingdom",2,"Dead",1.694915250
"Measles","All cases - Data quality","Distribution by outcome","%","2006-02","UK","United Kingdom",3,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2006-03","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2006-03","UK","United Kingdom",2,"Dead",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2006-03","UK","United Kingdom",3,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2006-04","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2006-04","UK","United Kingdom",2,"Dead",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2006-04","UK","United Kingdom",3,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2006-05","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2006-05","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2006-06","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2006-06","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2006-07","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2006-07","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2006-08","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2006-08","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2006-09","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2006-09","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2006-10","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2006-10","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2006-11","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2006-11","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2006-12","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2006-12","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2007-01","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2007-01","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2007-02","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2007-02","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2007-03","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2007-03","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2007-04","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2007-04","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2007-05","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2007-05","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2007-06","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2007-06","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2007-07","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2007-07","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2007-08","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2007-08","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2007-09","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2007-09","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2007-10","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2007-10","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2007-11","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2007-11","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2007-12","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2007-12","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2008-01","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2008-01","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2008-02","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2008-02","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2008-03","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2008-03","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2008-04","UK","United Kingdom",1,"Alive",99.300699300
"Measles","All cases - Data quality","Distribution by outcome","%","2008-04","UK","United Kingdom",2,"Dead",0.699300690
"Measles","All cases - Data quality","Distribution by outcome","%","2008-04","UK","United Kingdom",3,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2008-05","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2008-05","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2008-06","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2008-06","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2008-07","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2008-07","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2008-08","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2008-08","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2008-09","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2008-09","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2008-10","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2008-10","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2008-11","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2008-11","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2008-12","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2008-12","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2009-01","UK","United Kingdom",1,"Alive",96.396396390
"Measles","All cases - Data quality","Distribution by outcome","%","2009-01","UK","United Kingdom",2,"Dead",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2009-01","UK","United Kingdom",3,"Unknown",3.603603600
"Measles","All cases - Data quality","Distribution by outcome","%","2009-02","UK","United Kingdom",1,"Alive",98.473282440
"Measles","All cases - Data quality","Distribution by outcome","%","2009-02","UK","United Kingdom",2,"Unknown",1.526717550
"Measles","All cases - Data quality","Distribution by outcome","%","2009-03","UK","United Kingdom",1,"Alive",96.774193540
"Measles","All cases - Data quality","Distribution by outcome","%","2009-03","UK","United Kingdom",2,"Unknown",3.225806450
"Measles","All cases - Data quality","Distribution by outcome","%","2009-04","UK","United Kingdom",1,"Alive",99.212598420
"Measles","All cases - Data quality","Distribution by outcome","%","2009-04","UK","United Kingdom",2,"Unknown",0.787401570
"Measles","All cases - Data quality","Distribution by outcome","%","2009-05","UK","United Kingdom",1,"Alive",99.615384610
"Measles","All cases - Data quality","Distribution by outcome","%","2009-05","UK","United Kingdom",2,"Unknown",0.384615380
"Measles","All cases - Data quality","Distribution by outcome","%","2009-06","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2009-06","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2009-07","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2009-07","UK","United Kingdom",2,"Dead",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2009-07","UK","United Kingdom",3,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2009-08","UK","United Kingdom",1,"Alive",96.428571420
"Measles","All cases - Data quality","Distribution by outcome","%","2009-08","UK","United Kingdom",2,"Dead",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2009-08","UK","United Kingdom",3,"Unknown",3.571428570
"Measles","All cases - Data quality","Distribution by outcome","%","2009-09","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2009-09","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2009-10","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2009-10","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2009-11","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2009-11","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2009-12","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2009-12","UK","United Kingdom",2,"Dead",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2009-12","UK","United Kingdom",3,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2010-01","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2010-01","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2010-02","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2010-02","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2010-03","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2010-03","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2010-04","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2010-04","UK","United Kingdom",2,"Dead",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2010-04","UK","United Kingdom",3,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2010-05","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2010-05","UK","United Kingdom",2,"Dead",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2010-05","UK","United Kingdom",3,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2010-06","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2010-06","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2010-07","UK","United Kingdom",1,"Alive",99.038461530
"Measles","All cases - Data quality","Distribution by outcome","%","2010-07","UK","United Kingdom",2,"Unknown",0.961538460
"Measles","All cases - Data quality","Distribution by outcome","%","2010-08","UK","United Kingdom",1,"Alive",98.717948710
"Measles","All cases - Data quality","Distribution by outcome","%","2010-08","UK","United Kingdom",2,"Dead",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2010-08","UK","United Kingdom",3,"Unknown",1.282051280
"Measles","All cases - Data quality","Distribution by outcome","%","2010-09","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2010-09","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2010-10","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2010-10","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2010-11","UK","United Kingdom",1,"Alive",94.117647050
"Measles","All cases - Data quality","Distribution by outcome","%","2010-11","UK","United Kingdom",2,"Unknown",5.882352940
"Measles","All cases - Data quality","Distribution by outcome","%","2010-12","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2010-12","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2011-01","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2011-01","UK","United Kingdom",2,"Dead",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2011-01","UK","United Kingdom",3,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2011-02","UK","United Kingdom",1,"Alive",96.969696960
"Measles","All cases - Data quality","Distribution by outcome","%","2011-02","UK","United Kingdom",2,"Unknown",3.030303030
"Measles","All cases - Data quality","Distribution by outcome","%","2011-03","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2011-03","UK","United Kingdom",2,"Dead",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2011-03","UK","United Kingdom",3,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2011-04","UK","United Kingdom",1,"Alive",97.660818710
"Measles","All cases - Data quality","Distribution by outcome","%","2011-04","UK","United Kingdom",2,"Dead",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2011-04","UK","United Kingdom",3,"Unknown",2.339181280
"Measles","All cases - Data quality","Distribution by outcome","%","2011-05","UK","United Kingdom",1,"Alive",99.465240640
"Measles","All cases - Data quality","Distribution by outcome","%","2011-05","UK","United Kingdom",2,"Unknown",0.534759350
"Measles","All cases - Data quality","Distribution by outcome","%","2011-06","UK","United Kingdom",1,"Alive",99.248120300
"Measles","All cases - Data quality","Distribution by outcome","%","2011-06","UK","United Kingdom",2,"Unknown",0.751879690
"Measles","All cases - Data quality","Distribution by outcome","%","2011-07","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2011-07","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2011-08","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2011-08","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2011-09","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2011-09","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2011-10","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2011-10","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2011-11","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2011-11","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2011-12","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2011-12","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2012-01","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2012-01","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2012-02","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2012-02","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2012-03","UK","United Kingdom",1,"Alive",99.319727890
"Measles","All cases - Data quality","Distribution by outcome","%","2012-03","UK","United Kingdom",2,"Unknown",0.680272100
"Measles","All cases - Data quality","Distribution by outcome","%","2012-04","UK","United Kingdom",1,"Alive",98.963730560
"Measles","All cases - Data quality","Distribution by outcome","%","2012-04","UK","United Kingdom",2,"Unknown",1.036269430
"Measles","All cases - Data quality","Distribution by outcome","%","2012-05","UK","United Kingdom",1,"Alive",99.652777770
"Measles","All cases - Data quality","Distribution by outcome","%","2012-05","UK","United Kingdom",2,"Unknown",0.347222220
"Measles","All cases - Data quality","Distribution by outcome","%","2012-06","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2012-06","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2012-07","UK","United Kingdom",1,"Alive",100.000000000
